Brand,Address,City,State,Postal Code,Date,Time
Sonic Drive-In,3824 Fredericksburg Road ,San Antonio,TX, 78201,2019-02-21,19:34:56
Sonic Drive-In,4039 S Loop 1604 E ,San Antonio,TX, 78264,2019-02-21,19:34:05
Sonic Drive-In,422 S Zorzamora ,San Antonio,TX, 78207,2019-02-21,19:34:56
Sonic Drive-In,4318 Vance Jackson Road ,San Antonio,TX, 78230,2019-02-21,19:33:47
Sonic Drive-In,4319 South New Braunfels ,San Antonio,TX, 78223,2019-02-21,19:34:56
Sonic Drive-In,4623 Ih 35 South ,San Antonio,TX, 78225,2019-02-21,19:34:56
Sonic Drive-In,4678 Walzem Road ,San Antonio,TX, 78218,2019-02-21,19:34:56
Sonic Drive-In,5031 Rigsby Avenue ,San Antonio,TX, 78222,2019-02-21,19:34:05
Sonic Drive-In,5221 Dezavala Road ,San Antonio,TX, 78249,2019-02-21,19:34:56
Sonic Drive-In,5510 Babcock Road ,San Antonio,TX, 78240,2019-02-21,19:34:56
Sonic Drive-In,6111 Ingram Road ,San Antonio,TX, 78238,2019-02-21,19:34:56
Sonic Drive-In,6341 Pearsall Road ,San Antonio,TX, 78242,2019-02-21,19:34:35
Sonic Drive-In,6523 San Pedro Ave ,San Antonio,TX, 78216,2019-02-21,19:33:47
Sonic Drive-In,6608 Fm 78 ,San Antonio,TX, 78244,2019-02-21,19:34:56
Sonic Drive-In,7902 Culebra ,San Antonio,TX, 78251,2019-02-21,19:34:56
Sonic Drive-In,7989 Bandera Road ,San Antonio,TX, 78250,2019-02-21,19:34:14
Sonic Drive-In,811 San Pedro ,San Antonio,TX, 78212,2019-02-21,19:34:56
Sonic Drive-In,8316 Hausman Rd ,San Antonio,TX, 78249,2019-02-21,19:33:40
Sonic Drive-In,8738 Potranco Road ,San Antonio,TX, 78251,2019-02-21,19:34:56
Sonic Drive-In,8915 Fm 1560 North ,San Antonio,TX, 78254,2019-02-21,19:33:38
Sonic Drive-In,9424 West Fm 471 ,San Antonio,TX, 78250,2019-02-21,19:34:56
Sonic Drive-In,9429 Fredericksburg Road ,San Antonio,TX, 78240,2019-02-21,19:33:47
Sonic Drive-In,955 East Bitters Road ,San Antonio,TX, 78216,2019-02-21,19:34:56
Sonic Drive-In,9684 West Loop 1604 North ,San Antonio,TX, 78254,2019-02-21,19:34:14
Sonic Drive-In,9703 Poteet-jourdanton Fwy ,San Antonio,TX, 78211,2019-02-21,19:34:49
Sonic Drive-In,973 Bandera Road ,San Antonio,TX, 78228,2019-02-21,19:34:56
Sonic Drive-In,1646 Aquarena Springs Drive ,San Marcos,TX, 78666,2019-02-21,19:34:33
Sonic Drive-In,2830 South 1-35 ,San Marcos,TX, 78666,2019-02-21,19:33:46
Sonic Drive-In,802 S. Guadalupe ,San Marcos,TX, 78666,2019-02-21,19:34:56
Sonic Drive-In,1006 West Wallace ,San Saba,TX, 76877,2019-02-21,19:33:41
Sonic Drive-In,900 Chapman ,Sanger,TX, 76266,2019-02-21,19:34:24
Sonic Drive-In,4202 Fm 1764 Road ,Santa Fe,TX, 77517,2019-02-21,19:33:31
Sonic Drive-In,320 Farm Market 78 ,Schertz,TX, 78154,2019-02-21,19:34:25
Sonic Drive-In,5001 Corridor Loop Road ,Schertz,TX, 78154,2019-02-21,19:34:57
Sonic Drive-In,2400 Bayport Blvd ,Seabrook,TX, 77586,2019-02-21,19:34:22
Sonic Drive-In,202 Hall Road ,Seagoville,TX, 75159,2019-02-21,19:33:54
Sonic Drive-In,1736 Meyer Street ,Sealy,TX, 77474,2019-02-21,19:33:39
Sonic Drive-In,921 E. Kingsbury ,Seguin,TX, 78155,2019-02-21,19:34:10
Sonic Drive-In,968 West Court Street ,Seguin,TX, 78155,2019-02-21,19:34:34
Sonic Drive-In,710 S. Main ,Seminole,TX, 79360,2019-02-21,19:33:31
Sonic Drive-In,351 E. Cedar Creek Parkway ,Seven Points,TX, 75143,2019-02-21,19:34:04
Sonic Drive-In,901 North Main Street ,Seymour,TX, 76380,2019-02-21,19:34:13
Sonic Drive-In,7459 Highway 84 ,Shallowater,TX, 79363,2019-02-21,19:34:31
Sonic Drive-In,6400 Highway 59 ,Shepherd,TX, 77371,2019-02-21,19:33:50
Sonic Drive-In,1820 Texoma Parkway ,Sherman,TX, 75090,2019-02-21,19:33:39
Sonic Drive-In,3400 Us Hwy 75 North ,Sherman,TX, 75090,2019-02-21,19:33:39
Sonic Drive-In,860 Highway 96 South ,Silsbee,TX, 77656,2019-02-21,19:33:44
Sonic Drive-In,1900 West Division Street ,Slaton,TX, 79364,2019-02-21,19:34:50
Sonic Drive-In,4100 College ,Snyder,TX, 79549,2019-02-21,19:33:52
Sonic Drive-In,131 Highway 277 N. ,Sonora,TX, 76950,2019-02-21,19:34:45
Sonic Drive-In,370 Highway 105 East ,Sour Lake,TX, 77659,2019-02-21,19:34:24
Sonic Drive-In,180 Davis Boulevard ,Southlake,TX, 76092,2019-02-21,19:34:52
Sonic Drive-In,14685 Old Us Hwy 59 ,Splendora,TX, 77372,2019-02-21,19:33:50
Sonic Drive-In,19764 Interstate 45 North ,Spring,TX, 77373,2019-02-21,19:35:00
Sonic Drive-In,25308 Interstate 45 ,Spring,TX, 77386,2019-02-21,19:35:00
Sonic Drive-In,25618 Aldine Westfield ,Spring,TX, 77373,2019-02-21,19:35:00
Sonic Drive-In,3531 Rayford Road ,Spring,TX, 77386,2019-02-21,19:35:00
Sonic Drive-In,3815 Louetta Blvd ,Spring,TX, 77388,2019-02-21,19:35:00
Sonic Drive-In,6020 Fm 2920 ,Spring,TX, 77379,2019-02-21,19:35:00
Sonic Drive-In,7011 Louetta Road ,Spring,TX, 77379,2019-02-21,19:35:00
Sonic Drive-In,425 Highway 199 East ,Springtown,TX, 76082,2019-02-21,19:33:34
Sonic Drive-In,3838 W. Parker Road ,St. Paul,TX, 75098,2019-02-21,19:34:05
Sonic Drive-In,12260 Southwest Freeway ,Stafford,TX, 77477,2019-02-21,19:35:01
Sonic Drive-In,123 Dulles Avenue ,Stafford,TX, 77477,2019-02-21,19:35:01
Sonic Drive-In,616 N. Swenson ,Stamford,TX, 79553,2019-02-21,19:33:32
Sonic Drive-In,1218 N. La Mesa Hwy ,Stanton,TX, 79782,2019-02-21,19:34:25
Sonic Drive-In,1086 W. Washington ,Stephenville,TX, 76401,2019-02-21,19:34:00
Sonic Drive-In,3010 West Washington ,Stephenville,TX, 76401,2019-02-21,19:34:00
Sonic Drive-In,1110 Eldridge ,Sugar Land,TX, 77478,2019-02-21,19:35:02
Sonic Drive-In,11511 S Highway 6 ,Sugar Land,TX, 77478,2019-02-21,19:35:02
Sonic Drive-In,16710 West Grand Parkway S. ,Sugar Land,TX, 77479,2019-02-21,19:35:02
Sonic Drive-In,1516 South Broadway ,Sulphur Springs,TX, 75482,2019-02-21,19:33:52
Sonic Drive-In,805 North Main Street ,Sweeny,TX, 77480,2019-02-21,19:33:38
Sonic Drive-In,706 East Broadway ,Sweetwater,TX, 79556,2019-02-21,19:33:52
Sonic Drive-In,9680 Fm 1641 ,Talty,TX, 75160,2019-02-21,19:33:54
Sonic Drive-In,820 North Hill Street ,Tatum,TX, 75691,2019-02-21,19:33:47
Sonic Drive-In,1700 N. Main ,Taylor,TX, 76574,2019-02-21,19:34:53
Sonic Drive-In,680 Interstate Highway 45 South ,Teague,TX, 75860,2019-02-21,19:33:44
Sonic Drive-In,804 West U S Highway 84 ,Teague,TX, 75860,2019-02-21,19:33:44
Sonic Drive-In,1401 Marlandwood Road ,Temple,TX, 76502,2019-02-21,19:33:45
Sonic Drive-In,2012 S. 57th ,Temple,TX, 76501,2019-02-21,19:35:03
Sonic Drive-In,5355 West Adams Avenue ,Temple,TX, 76502,2019-02-21,19:35:03
Sonic Drive-In,1608 State Highway 34 South ,Terrell,TX, 75160,2019-02-21,19:34:21
Sonic Drive-In,707 W. Moore Avenue ,Terrell,TX, 75160,2019-02-21,19:34:51
Sonic Drive-In,2723 N. State Line ,Texarkana,TX, 75503,2019-02-21,19:35:04
Sonic Drive-In,2901 New Boston Rd. ,Texarkana,TX, 75501,2019-02-21,19:34:43
Sonic Drive-In,3101 Richmond Road ,Texarkana,TX, 75503,2019-02-21,19:34:16
Sonic Drive-In,4619 S. Lake Drive ,Texarkana,TX, 75501,2019-02-21,19:33:33
Sonic Drive-In,4619 Summerhill Drive ,Texarkana,TX, 75503,2019-02-21,19:34:43
Sonic Drive-In,3221 Palmer Highway ,Texas City,TX, 77590,2019-02-21,19:35:04
Sonic Drive-In,3750 Main Street ,The Colony,TX, 75056,2019-02-21,19:35:04
Sonic Drive-In,"1201 Lake Woodlands Dr, #2164 ",The Woodlands,TX, 77380,2019-02-21,19:35:04
Sonic Drive-In,2550 Research Forest Drive ,The Woodlands,TX, 77381,2019-02-21,19:35:04
Sonic Drive-In,3081 College Park Drive ,The Woodlands,TX, 77384,2019-02-21,19:35:04
Sonic Drive-In,6280 Highway 281 ,Three Rivers,TX, 78071,2019-02-21,19:33:39
Sonic Drive-In,14018 Fm 2920 Rd ,Tomball,TX, 77377,2019-02-21,19:34:48
Sonic Drive-In,22601 Tomball Parkway ,Tomball,TX, 77375,2019-02-21,19:35:05
Sonic Drive-In,25411 Kuykendahl Road ,Tomball,TX, 77375,2019-02-21,19:34:48
Sonic Drive-In,505 S. Robb ,Trinity,TX, 75862,2019-02-21,19:33:55
Sonic Drive-In,1807 West Duval ,Troup,TX, 75789,2019-02-21,19:34:20
Sonic Drive-In,915 Sw 2nd Street ,Tulia,TX, 79088,2019-02-21,19:34:00
Sonic Drive-In,102 N. Northwest Loop 323 ,Tyler,TX, 75702,2019-02-21,19:33:49
Sonic Drive-In,16243 Highway 271 ,Tyler,TX, 75708,2019-02-21,19:34:13
Sonic Drive-In,2501 Gentry Park ,Tyler,TX, 75702,2019-02-21,19:35:05
Sonic Drive-In,3710 Troup Hwy. ,Tyler,TX, 75703,2019-02-21,19:35:05
Sonic Drive-In,5611 S. Broadway ,Tyler,TX, 75703,2019-02-21,19:33:44
Sonic Drive-In,5980 Old Jacksonville Highway ,Tyler,TX, 75703,2019-02-21,19:33:44
Sonic Drive-In,2325 Pat Booker Road ,Universal City,TX, 78148,2019-02-21,19:35:06
Sonic Drive-In,623 E. Main ,Uvalde,TX, 78801,2019-02-21,19:33:47
Sonic Drive-In,1130 W. Van Alstyne Parkway ,Van Alstyne,TX, 75495,2019-02-21,19:33:32
Sonic Drive-In,989 South Oak Street ,Van,TX, 75790,2019-02-21,19:33:43
Sonic Drive-In,100 East Highway 67 ,Venus,TX, 76084,2019-02-21,19:33:30
Sonic Drive-In,4004 Wilbarger ,Vernon,TX, 76384,2019-02-21,19:34:51
Sonic Drive-In,3004 N. Navarro ,Victoria,TX, 77901,2019-02-21,19:33:55
Sonic Drive-In,3008 Houston Highway ,Victoria,TX, 77901,2019-02-21,19:34:02
Sonic Drive-In,3603 N. John Stockbauer Drive ,Victoria,TX, 77904,2019-02-21,19:33:55
Sonic Drive-In,8707 N. Navarro ,Victoria,TX, 77904,2019-02-21,19:33:55
Sonic Drive-In,340 N. Main ,Vidor,TX, 77662,2019-02-21,19:34:38
Sonic Drive-In,1400 N. Valley Mills Drive ,Waco,TX, 76710,2019-02-21,19:33:49
Sonic Drive-In,1512 Hewitt Drive ,Waco,TX, 76712,2019-02-21,19:34:34
Sonic Drive-In,3923 N. 19th Street ,Waco,TX, 76708,2019-02-21,19:33:49
Sonic Drive-In,5517 Bagby Avenue ,Waco,TX, 76711,2019-02-21,19:34:34
Sonic Drive-In,801 S. Sixth ,Waco,TX, 76706,2019-02-21,19:33:49
Sonic Drive-In,4706 W Seventh ,Wake Village,TX, 75501,2019-02-21,19:33:33
Sonic Drive-In,31122 Fm 2920 ,Waller,TX, 77484,2019-02-21,19:33:39
Sonic Drive-In,1104 Ferris Avenue ,Waxahachie,TX, 75165,2019-02-21,19:34:04
Sonic Drive-In,2971 Us Highway 77 North ,Waxahachie,TX, 75165,2019-02-21,19:34:46
Sonic Drive-In,3298 South I-35 East ,Waxahachie,TX, 75165,2019-02-21,19:34:04
Sonic Drive-In,1002 S. Main Street ,Weatherford,TX, 76086,2019-02-21,19:34:40
Sonic Drive-In,1201 N. Main Street ,Weatherford,TX, 76086,2019-02-21,19:34:40
Sonic Drive-In,3051 Fort Worth Highway ,Weatherford,TX, 76087,2019-02-21,19:33:30
Sonic Drive-In,13908 Galveston Road ,Webster,TX, 77598,2019-02-21,19:33:50
Sonic Drive-In,310 W. Bay Area Blvd ,Webster,TX, 77598,2019-02-21,19:33:50
Sonic Drive-In,303 N Westgate ,Weslaco,TX, 78596,2019-02-21,19:33:43
Sonic Drive-In,730 South Columbia Drive ,West Columbia,TX, 77486,2019-02-21,19:33:38
Sonic Drive-In,701 West Oak Street ,West,TX, 76691,2019-02-21,19:34:15
Sonic Drive-In,6640 Westworth Blvd ,Westworth Village,TX, 76114,2019-02-21,19:34:26
Sonic Drive-In,120 W. Boling Highway ,Wharton,TX, 77488,2019-02-21,19:34:02
Sonic Drive-In,100 W. Highway 80 ,White Oak,TX, 75693,2019-02-21,19:34:09
Sonic Drive-In,433 State Highway 110 N. ,Whitehouse,TX, 75791,2019-02-21,19:33:44
Sonic Drive-In,1003 N Highway 377 ,Whitesboro,TX, 76273,2019-02-21,19:35:10
Sonic Drive-In,2241 Pettit Parkway ,Whitewright,TX, 75491,2019-02-21,19:33:39
Sonic Drive-In,1312 N Brazos Street ,Whitney,TX, 76692,2019-02-21,19:33:51
Sonic Drive-In,1409 Loop 11 ,Wichita Falls,TX, 76306,2019-02-21,19:33:44
Sonic Drive-In,2112 W. Ninth ,Wichita Falls,TX, 76301,2019-02-21,19:34:14
Sonic Drive-In,2407 Old Windthorst Road ,Wichita Falls,TX, 76301,2019-02-21,19:34:14
Sonic Drive-In,3200 Kemp Blvd. ,Wichita Falls,TX, 76308,2019-02-21,19:35:11
Sonic Drive-In,3208 Seymour Highway ,Wichita Falls,TX, 76309,2019-02-21,19:33:44
Sonic Drive-In,3911 Sheppard Access Rd ,Wichita Falls,TX, 76306,2019-02-21,19:33:44
Sonic Drive-In,4115 Jacksboro Highway ,Wichita Falls,TX, 76302,2019-02-21,19:34:14
Sonic Drive-In,4729 Taft Blvd ,Wichita Falls,TX, 76308,2019-02-21,19:33:32
Sonic Drive-In,4801 S.w. Parkway ,Wichita Falls,TX, 76310,2019-02-21,19:33:32
Sonic Drive-In,5360 Kell Boulevard ,Wichita Falls,TX, 76310,2019-02-21,19:33:32
Sonic Drive-In,815 W Montgomery Road ,Willis,TX, 77378,2019-02-21,19:34:41
Sonic Drive-In,102 Ranch House Road ,Willow Park,TX, 76087,2019-02-21,19:33:30
Sonic Drive-In,907 West South Commerce ,Wills Point,TX, 75169,2019-02-21,19:33:45
Sonic Drive-In,105 South Interstate 45 ,Wilmer,TX, 75172,2019-02-21,19:34:46
Sonic Drive-In,1024 Highway 124 ,Winnie,TX, 77665,2019-02-21,19:35:12
Sonic Drive-In,815 S. Main ,Winnsboro,TX, 75494,2019-02-21,19:34:42
Sonic Drive-In,7901 82nd Street ,Wolfforth,TX, 79382,2019-02-21,19:33:43
Sonic Drive-In,708 South Magnolia ,Woodville,TX, 75979,2019-02-21,19:34:20
Sonic Drive-In,1481 Highway 71 West ,Wyldwood,TX, 78602,2019-02-21,19:33:38
Sonic Drive-In,501 N. Williams ,Wylie,TX, 75098,2019-02-21,19:34:27
Sonic Drive-In,706 S. Us Hwy 77 ,Yoakum,TX, 77995,2019-02-21,19:33:55
